Date,Energy Required (MU),Energy Met (MU),Energy +/- (MU),Genco Thermal,Genco Hydel,Genco Total,CGS and Purchases,IPPS (GAS),NCEs & Others,AP Share of TGISTS,Grand Total,Reversible Pump Consumption,Unrestricted Peak Demand (MW),Deficit/Surplus (MW)
31-May-18,180.184,180.184,0,76.117,1.216,77.333,41.001,10.889,51.771,-0.81,180.184,0,8935,0
01-Jun-18,177.187,177.187,0,81.329,1.157,82.486,47.553,13.722,34.236,-0.81,177.187,0,8618,0
02-Jun-18,161.897,161.897,0,64.354,0.745,65.099,25.521,11.002,61.085,-0.81,161.897,0,7560,0
03-Jun-18,160.236,160.236,0,66.824,0.686,67.51,22.816,10.773,59.947,-0.81,160.236,0,7502,0
04-Jun-18,164.434,164.434,0,76.466,0.902,77.368,23.014,12.284,52.85,-1.082,164.434,0,8191,0
05-Jun-18,168.105,168.105,0,77.972,1.385,79.357,30.991,10.944,47.602,-0.789,168.105,0,8067,0
06-Jun-18,160.37,160.37,0,74.697,0.795,75.492,20.874,5.223,59.205,-0.424,160.37,0,7564,0
07-Jun-18,154.28,154.28,0,71.277,0.965,72.242,21.357,0,60.681,0,154.28,0,7301,0
08-Jun-18,150.67,150.67,0,69.537,0.718,70.255,13.007,0.39,67.16,-0.142,150.67,0,6824,0
09-Jun-18,149.398,149.398,0,66.955,0.776,67.731,10.327,1.836,69.848,-0.344,149.398,0,6889,0
10-Jun-18,147.628,147.628,0,65.999,0.976,66.975,10.156,3.529,67.312,-0.344,147.628,0,6650,0
11-Jun-18,151.901,151.901,0,64.339,0.953,65.292,6.717,3.39,76.85,-0.348,151.901,0,6711,0
12-Jun-18,151.249,151.249,0,60.445,1.334,61.779,11.471,3.418,74.887,-0.306,151.249,0,6738,0
13-Jun-18,157.599,157.599,0,56.774,2.035,58.809,12.65,3.418,82.894,-0.172,157.599,0,7219,0
14-Jun-18,168.142,168.142,0,59.962,2.218,62.18,29.888,4.035,72.211,-0.172,168.142,0,7940,0
15-Jun-18,171.119,171.119,0,58.762,3.86,62.622,35.339,5.216,68.038,-0.096,171.119,0,8235,0
16-Jun-18,169.055,169.055,0,51.698,3.321,55.019,21.141,13.96,79.031,-0.096,169.055,0,7750,0
17-Jun-18,167.996,167.996,0,49.252,3.211,52.463,15.584,11.357,88.688,-0.096,167.996,0,7590,0
18-Jun-18,171.75,171.75,0,57.45,4.133,61.583,11.149,15.634,83.48,-0.096,171.75,0,7835,0
19-Jun-18,179.693,179.693,0,70.855,4.551,75.406,10.114,16.446,77.823,-0.096,179.693,0,8819,0
20-Jun-18,184.537,184.537,0,78.682,4.451,83.133,21.679,18.91,60.911,-0.096,184.537,0,9188,0
21-Jun-18,183.207,183.207,0,72.93,3.329,76.259,10.462,16.332,80.25,-0.096,183.207,0,8796,0
22-Jun-18,179.807,179.807,0,69.791,4.008,73.799,18.371,27.184,60.539,-0.086,179.807,0,8233,0
23-Jun-18,175.295,175.295,0,63.273,2.53,65.803,13.721,31.502,64.65,-0.381,175.295,0,8077,0
24-Jun-18,171.88,171.88,0,58.354,2.194,60.548,0,26.32,86.094,-1.082,171.88,0,7828,0
25-Jun-18,173.8,173.8,0,59.942,3.227,63.169,0,27.939,86.192,-3.5,173.8,0,7958,0
26-Jun-18,174.833,174.833,0,59.575,2.62,62.195,0,28.146,87.14,-2.648,174.833,0,7965,0
27-Jun-18,168.232,168.232,0,55.94,3.727,59.667,0,26.599,84.172,-2.206,168.232,0,7691,0
28-Jun-18,158.374,158.374,0,55.997,4.676,60.673,0,27.496,72.154,-1.949,158.374,0,7286,0
29-Jun-18,163.89,163.89,0,58.514,4.446,62.96,18.59,34.359,48.638,-0.657,163.89,0,7861,0
30-Jun-18,161.821,161.821,0,58.059,2.834,60.893,14.456,27.079,60.059,-0.666,161.821,0,7600,0
01-Jul-18,155.173,155.173,0,59.188,4.117,63.305,18.508,22.376,51.598,-0.614,155.173,0,7034,0
02-Jul-18,158.426,158.426,0,51.243,2.251,53.494,1.866,21.506,82.174,-0.614,158.426,0,7508,0
03-Jul-18,150.987,150.987,0,51.202,1.226,52.428,0,21.738,81.775,-4.954,150.987,0,6940,0
04-Jul-18,158.477,158.477,0,53.586,1.868,55.454,1.298,25.275,77.814,-1.364,158.477,0,7140,0
05-Jul-18,162.087,162.087,0,52.754,2.097,54.851,0,25.133,83.871,-1.768,162.087,0,7205,0
06-Jul-18,162.195,162.195,0,56.085,2.638,58.723,6.724,16.725,81.61,-1.587,162.195,0,7337,0
07-Jul-18,153.112,153.112,0,45.569,1.767,47.336,9.955,16.998,80.336,-1.513,153.112,0,6984,0
08-Jul-18,146.803,146.803,0,46.612,1.729,48.341,3.066,16.561,80.493,-1.658,146.803,0,6593,0
09-Jul-18,150.654,150.654,0,55.982,2.224,58.206,0,16.393,78.373,-2.318,150.654,0,6858,0
10-Jul-18,150.8,150.8,0,53.4,3.71,57.11,0,14.488,82.377,-3.175,150.8,0,6851,0
11-Jul-18,148.698,148.698,0,49.618,2.185,51.803,0,13.645,86.595,-3.345,148.698,0,6647,0
12-Jul-18,142.266,142.266,0,47.402,2.64,50.042,0,15.005,80.683,-3.464,142.266,0,6524,0
13-Jul-18,147.233,147.233,0,46.494,2.141,48.635,1.24,14.317,83.838,-0.797,147.233,0,6729,0
14-Jul-18,145.894,145.894,0,45.307,2.359,47.666,0.249,13.928,84.71,-0.659,145.894,0,6760,0
15-Jul-18,142.952,142.952,0,43.261,4.408,47.669,0,14.12,87.537,-6.374,142.952,0,6430,0
16-Jul-18,144.175,144.175,0,40.559,3.586,44.145,0,14.08,93.357,-7.407,144.175,0,6804,0
17-Jul-18,153.074,153.074,0,41.806,4.639,46.445,2.448,14.812,90.243,-0.874,153.074,0,7159,0
18-Jul-18,160.548,160.548,0,44.955,5.041,49.996,9.535,13.932,87.959,-0.874,160.548,0,7451,0
19-Jul-18,166.686,166.686,0,46.7,5.22,51.92,10.105,15.964,89.682,-0.985,166.686,0,7803,0
20-Jul-18,163.141,163.141,0,59.35,4.26,63.61,0,14.426,90.213,-5.108,163.141,0,7579,0
21-Jul-18,160.737,160.737,0,54.469,5.165,59.634,0,13.112,91.379,-3.388,160.737,0,7425,0
22-Jul-18,158.763,158.763,0,54.191,4.371,58.562,0,15.058,89.865,-4.722,158.763,0,7347,0
23-Jul-18,167.594,167.594,0,58.539,5.582,64.121,1.306,15.903,87.192,-0.928,167.594,0,7800,0
24-Jul-18,172.81,172.81,0,64.956,5.714,70.67,1.407,15.529,86.078,-0.874,172.81,0,8148,0
25-Jul-18,176.174,176.174,0,65.158,5.83,70.988,7.417,15.475,83.174,-0.88,176.174,0,8000,0
26-Jul-18,179.322,179.322,0,64.257,6.515,70.772,8.375,15.901,85.196,-0.922,179.322,0,8273,0
27-Jul-18,176.662,176.662,0,64.321,5.899,70.22,8.727,15.612,83.027,-0.924,176.662,0,8244,0
28-Jul-18,175.957,175.957,0,59.359,7.693,67.052,7.295,15.729,86.867,-0.986,175.957,0,8250,0
29-Jul-18,173.033,173.033,0,58.716,6.134,64.85,1.696,15.156,92.29,-0.959,173.033,0,8163,0
30-Jul-18,181.674,181.674,0,66.73,8.117,74.847,7.018,15.577,85.178,-0.946,181.674,0,8525,0
31-Jul-18,182.926,182.926,0,69.006,6.337,75.343,3.518,15.28,89.713,-0.928,182.926,0,8550,0
01-Aug-18,181.167,181.167,0,68.456,5.136,73.592,0.181,15.78,92.56,-0.946,181.167,0,8661,0
02-Aug-18,176.1,176.1,0,71.461,5.253,76.714,0,14.825,86.701,-2.14,176.1,0,8356,0
03-Aug-18,177.021,177.021,0,69.265,7.002,76.267,0,14.86,91.5,-5.606,177.021,0,8392,0
04-Aug-18,177.293,177.293,0,65.749,11.125,76.874,0,14.732,93.212,-7.525,177.293,0,8710,0
05-Aug-18,174.574,174.574,0,60.048,8.301,68.349,0,15.374,95.079,-4.228,174.574,0,8064,0
06-Aug-18,174.389,174.389,0,61.796,10.213,72.009,0,14.805,95.017,-7.442,174.389,0,7943,0
07-Aug-18,171.421,171.421,0,57.557,14.141,71.698,0,15.647,92.49,-8.414,171.421,0,7835,0
08-Aug-18,168.024,168.024,0,54.788,15.811,70.599,0,14.631,90.524,-7.73,168.024,0,8127,0
09-Aug-18,170.46,170.46,0,55.238,15.567,70.805,0,13.315,91.592,-5.252,170.46,0,8002,0
10-Aug-18,170.383,170.383,0,51.584,20.069,71.653,0,16.182,93.558,-11.01,170.383,0,7862,0
11-Aug-18,153.172,153.172,0,49.569,19.828,69.397,0,15.428,90.445,-22.098,153.172,0,6917,0
12-Aug-18,150.273,150.273,0,46.05,15.205,61.255,0,15.267,86.225,-12.474,150.273,0,6746,0
13-Aug-18,151.961,151.961,0,42.414,17.266,59.68,0,15.563,94.223,-17.505,151.961,0,6997,0
14-Aug-18,151.685,151.685,0,42.981,10.804,53.785,0,15.659,90.954,-8.713,151.685,0,7152,0
15-Aug-18,144.586,144.586,0,38.976,15.256,54.232,0,15.151,80.876,-5.673,144.586,0,6805,0
16-Aug-18,146.35,146.35,0,31.448,23.204,54.652,0,14.775,89.337,-12.414,146.35,0,6522,0
17-Aug-18,154.305,154.305,0,31.221,24.388,55.609,0,14.801,95.318,-11.423,154.305,0,6820,0
18-Aug-18,156.907,156.907,0,32.864,24.224,57.088,0,14.834,94.847,-9.862,156.907,0,7124,0
19-Aug-18,152.42,152.42,0,31.329,25.497,56.826,0,14.676,93.336,-12.418,152.42,0,7039,0
20-Aug-18,153.186,153.186,0,30.435,25.293,55.728,0,15.228,95.088,-12.858,153.186,0,6884,0
21-Aug-18,158.967,158.967,0,32.707,25.223,57.93,0,15.712,97.022,-11.697,158.967,0,7162,0
22-Aug-18,169.428,169.428,0,37.929,25.524,63.453,0.742,15.058,91.048,-0.873,169.428,0,7786,0
23-Aug-18,177.195,177.195,0,45.132,25.799,70.931,5.77,14.604,86.763,-0.873,177.195,0,8350,0
24-Aug-18,176.79,176.79,0,47.697,27.239,74.936,1.62,13.715,87.323,-0.804,176.79,0,8019,0
25-Aug-18,174.169,174.169,0,46.823,26.948,73.771,0.737,13.38,86.957,-0.676,174.169,0,7939,0
26-Aug-18,170.679,170.679,0,46.637,26.079,72.716,0,13.618,89.497,-5.152,170.679,0,7784,0
27-Aug-18,168.895,168.895,0,49.31,23.863,73.173,1.172,14.154,81.145,-0.749,168.895,0,7841,0
28-Aug-18,169.291,169.291,0,50.875,23.561,74.436,3.681,13.905,78.073,-0.804,169.291,0,7963,0
29-Aug-18,172.939,172.939,0,57.289,25.238,82.527,0.471,13.738,76.952,-0.749,172.939,0,7986,0
30-Aug-18,179.583,179.583,0,58.473,26.821,85.294,3.423,14.316,77.299,-0.749,179.583,0,8412,0
31-Aug-18,179.816,179.816,0,58.653,28.903,87.556,5.508,15.23,72.271,-0.749,179.816,0,8322,0
01-Sep-18,177.431,177.431,0,53.454,28.801,82.255,7.252,15.256,73.417,-0.749,177.431,0,8134,0
02-Sep-18,177.982,177.982,0,55.259,28.834,84.093,8.324,15.107,71.281,-0.823,177.982,0,8200,0
03-Sep-18,184.249,184.249,0,58.766,26.673,85.439,17.853,14.237,67.428,-0.708,184.249,0,8706,0
04-Sep-18,186.78,186.78,0,64.801,22.295,87.096,20.458,14.301,65.607,-0.682,186.78,0,8832,0
05-Sep-18,187.788,187.788,0,60.304,17.233,77.537,16.66,13.073,81.267,-0.749,187.788,0,8637,0
06-Sep-18,186.915,186.915,0,60.88,14.081,74.961,9.921,12.693,90.089,-0.749,186.915,0,8534,0
07-Sep-18,187.7,187.7,0,63.311,17.915,81.226,8.245,12.766,86.212,-0.749,187.7,0,8682,0
08-Sep-18,184.193,184.193,0,72.151,24.704,96.855,17.723,12.175,58.252,-0.812,184.193,0,8919,0
09-Sep-18,190.198,190.198,0,82.658,23.319,105.977,23.772,12.388,48.81,-0.749,190.198,0,9346,0
10-Sep-18,192.933,192.933,0,85.199,12.333,97.532,16.791,13.093,66.266,-0.749,192.933,0,9416,0
11-Sep-18,190.225,190.225,0,81.579,9.999,91.578,26.744,14.415,58.331,-0.843,190.225,0,9227,0
12-Sep-18,181.784,181.784,0,71.36,10.903,82.263,25.629,14.531,60.173,-0.812,181.784,0,8521,0
13-Sep-18,178.148,178.148,0,66.912,9.132,76.044,21.522,17.112,64.408,-0.938,178.148,0,8329,0
14-Sep-18,180.624,180.624,0,75.1,9.993,85.093,27.96,15.882,52.501,-0.812,180.624,0,8497,0
15-Sep-18,181.464,181.464,0,75.99,12.13,88.12,31.946,16.309,45.963,-0.874,181.464,0,8578,0
16-Sep-18,172.261,172.261,0,75.615,10.935,86.55,22.691,16.595,47.268,-0.843,172.261,0,8167,0
17-Sep-18,160.167,160.167,0,73.321,10.964,84.285,21.653,16.513,38.559,-0.843,160.167,0,7331,0
18-Sep-18,158.01,158.01,0,66.35,11.213,77.563,16.509,16.892,47.889,-0.843,158.01,0,7170,0
19-Sep-18,160.452,160.452,0,69.942,13.128,83.07,9.019,16.356,52.85,-0.843,160.452,0,7309,0
20-Sep-18,161.314,161.314,0,71.388,13.422,84.81,19.916,16.625,40.806,-0.843,161.314,0,7220,0
21-Sep-18,152.844,152.844,0,63.408,13.045,76.453,4.906,16.41,55.918,-0.843,152.844,0,6969,0
22-Sep-18,155.897,155.897,0,68.207,14.551,82.758,17.445,16.275,40.262,-0.843,155.897,0,7055,0
23-Sep-18,167.326,167.326,0,80.356,12.394,92.75,21.004,16.287,38.128,-0.843,167.326,0,7616,0
24-Sep-18,173.341,173.341,0,84.665,14.458,99.123,25.972,16.302,32.787,-0.843,173.341,0,7935,0
25-Sep-18,175.828,175.828,0,81.052,13.698,94.75,33.492,16.593,31.525,-0.532,175.828,0,8439,0
26-Sep-18,170.085,170.085,0,72.998,13.827,86.825,30.974,16.675,36.443,-0.832,170.085,0,8056,0
27-Sep-18,168.685,168.685,0,59.986,12.727,72.713,22.648,16.389,57.859,-0.924,168.685,0,7846,0
28-Sep-18,174.519,174.519,0,65.504,11.131,76.635,22.829,16.615,59.272,-0.832,174.519,0,7985,0
29-Sep-18,179.261,179.261,0,72.152,15.55,87.702,25.76,16.409,50.222,-0.832,179.261,0,7982,0
30-Sep-18,181.876,181.876,0,70.066,16.815,86.881,31.578,15.962,48.296,-0.841,181.876,0,8443,0
01-Oct-18,184.444,184.444,0,58.635,16.686,75.321,25.621,16.298,68.033,-0.829,184.444,0,8443,0
02-Oct-18,183.849,183.849,0,63.494,13.347,76.841,19.604,16.394,71.842,-0.832,183.849,0,8601,0
03-Oct-18,187.223,187.223,0,63.915,12.223,76.138,14.801,23.411,73.705,-0.832,187.223,0,8666,0
04-Oct-18,183.091,183.091,0,59.621,16.336,75.957,15.728,23.756,68.611,-0.961,183.091,0,8277,0
05-Oct-18,176.176,176.176,0,55.638,11.542,67.18,7.97,23.899,78.033,-0.906,176.176,0,7912,0
06-Oct-18,177.845,177.845,0,59.234,13.06,72.294,7.057,24.117,75.177,-0.8,177.845,0,8023,0
07-Oct-18,181.201,181.201,0,61.728,11.415,73.143,12.516,23.657,72.675,-0.79,181.201,0,8214,0
08-Oct-18,186.708,186.708,0,67.222,15.161,82.383,19.548,24.57,60.997,-0.79,186.708,0,8562,0
09-Oct-18,187.208,187.208,0,62.345,14.522,76.867,29.92,23.999,57.212,-0.79,187.208,0,8622,0
10-Oct-18,181.195,181.195,0,56.007,17.357,73.364,24.592,23.269,60.573,-0.603,181.195,0,8804,0
11-Oct-18,181.612,181.612,0,43.993,10.889,54.882,16.146,24.225,87.297,-0.938,181.612,0,8560,0
12-Oct-18,187.014,187.014,0,45.572,16.598,62.17,22.95,23.353,79.525,-0.984,187.014,0,8941,0
13-Oct-18,186.117,186.117,0,47.033,22.267,69.3,31.943,23.033,62.866,-1.025,186.117,0,8790,0
14-Oct-18,187.448,187.448,0,49.061,16.496,65.557,34.282,23.103,65.237,-0.731,187.448,0,9453,0
15-Oct-18,186.937,186.937,0,48.51,11.041,59.551,9.656,23.613,94.917,-0.8,186.937,0,9245,0
16-Oct-18,181.862,181.862,0,42.53,11.185,53.715,24.089,23.931,80.959,-0.832,181.862,0,9119,0
17-Oct-18,176.245,176.245,0,42.142,9.989,52.131,23.381,23.797,77.732,-0.796,176.245,0,8642,0
18-Oct-18,163.378,163.378,0,39.297,8.323,47.62,18.709,24.309,72.899,-0.159,163.378,0,7604,0
19-Oct-18,163.548,163.548,0,45.082,7.174,52.256,18.634,24.61,68.828,-0.78,163.548,0,7495,0
20-Oct-18,169.033,169.033,0,52.257,9.043,61.3,12.947,23.605,72.171,-0.99,169.033,0,7959,0
21-Oct-18,173.111,173.111,0,52.895,9.11,62.005,10.979,23.407,77.69,-0.97,173.111,0,8089,0
22-Oct-18,181.241,181.241,0,56.07,12.71,68.78,22.811,16.788,73.865,-1.003,181.241,0,8618,0
23-Oct-18,182.744,182.744,0,58.542,11.784,70.326,25.677,16.665,70.908,-0.832,182.744,0,9156,0
24-Oct-18,187.366,187.366,0,68.056,8.085,76.141,22.877,16.927,72.253,-0.832,187.366,0,9605,0
25-Oct-18,189.719,189.719,0,64.586,9.44,74.026,16.521,16.846,83.137,-0.811,189.719,0,9000,0
26-Oct-18,187.374,187.374,0,62.894,8.856,71.75,15.837,16.621,83.973,-0.807,187.374,0,8763,0
27-Oct-18,184.272,184.272,0,63.57,8.439,72.009,18.24,16.659,78.369,-1.005,184.272,0,8633,0
28-Oct-18,179.72,179.72,0,61.775,7.529,69.304,17.959,16.724,76.745,-1.012,179.72,0,8874,0
29-Oct-18,182.923,182.923,0,62.032,9.315,71.347,19.352,17.06,75.996,-0.832,182.923,0,9036,0
30-Oct-18,183.529,183.529,0,63.199,12.828,76.027,29.305,16.778,62.23,-0.811,183.529,0,8915,0
31-Oct-18,189.186,189.186,0,61.904,7.387,69.291,13.733,16.93,90.064,-0.832,189.186,0,9116,0
01-Nov-18,179.719,179.719,0,59.949,8.92,68.869,18.044,16.106,77.506,-0.806,179.719,0,8761,0
02-Nov-18,175.192,175.192,0,57.641,8.264,65.905,20.435,15.725,73.882,-0.755,175.192,0,8324,0
03-Nov-18,176.66,176.66,0,59.659,7.697,67.356,15.091,15.728,79.161,-0.676,176.66,0,8340,0
04-Nov-18,178.121,178.121,0,58.067,6.569,64.636,20.647,16.233,77.298,-0.693,178.121,0,8460,0
05-Nov-18,183.584,183.584,0,64.48,8.217,72.697,20.353,16.381,74.886,-0.733,183.584,0,8751,0
06-Nov-18,186.203,186.203,0,70.05,5.828,75.878,21.986,16.736,72.331,-0.728,186.203,0,9056,0
07-Nov-18,175.6,175.6,0,58.474,5.343,63.817,11.864,22.228,78.419,-0.728,175.6,0,8513,0
08-Nov-18,178.318,178.318,0,58.367,6.235,64.602,11.266,24.976,78.202,-0.728,178.318,0,8678,0
09-Nov-18,185.379,185.379,0,59.78,7.649,67.429,18.374,25.307,74.997,-0.728,185.379,0,8669,0
10-Nov-18,184.326,184.326,0,61.115,7.146,68.261,21.773,26.847,68.225,-0.78,184.326,0,8712,0
11-Nov-18,184.027,184.027,0,61.419,6.179,67.598,21.423,27.738,67.996,-0.728,184.027,0,8813,0
12-Nov-18,183.117,183.117,0,61.727,8.142,69.869,23.624,28.343,62.009,-0.728,183.117,0,8686,0
13-Nov-18,181.28,181.28,0,61.129,9.395,70.524,22.794,27.219,61.475,-0.732,181.28,0,8646,0
14-Nov-18,181.159,181.159,0,63.192,9.365,72.557,22.352,27.306,59.672,-0.728,181.159,0,8732,0
15-Nov-18,178.395,178.395,0,57.086,8.802,65.888,19.886,26.042,67.307,-0.728,178.395,0,8406,0
16-Nov-18,172.7,172.7,0,57.039,7.127,64.166,18.83,24.391,66.041,-0.728,172.7,0,8129,0
17-Nov-18,171.05,171.05,0,58.151,6.786,64.937,20.439,24.422,61.928,-0.676,171.05,0,8100,0
18-Nov-18,166.275,166.275,0,53.083,6.39,59.473,14.078,23.915,69.433,-0.624,166.275,0,7895,0
19-Nov-18,173.312,173.312,0,55.381,5.904,61.285,22.267,23.16,67.183,-0.583,173.312,0,8263,0
20-Nov-18,175.762,175.762,0,53.432,4.687,58.119,16.554,22.828,78.781,-0.52,175.762,0,8199,0
21-Nov-18,169.558,169.558,0,51.271,5.945,57.216,18.508,23.245,71.265,-0.676,169.558,0,8022,0
22-Nov-18,159.484,159.484,0,46.954,5.661,52.615,11.794,21.454,74.349,-0.728,159.484,0,7553,0
23-Nov-18,160.073,160.073,0,53.291,5.641,58.932,22.515,15.333,64.021,-0.728,160.073,0,7663,0
24-Nov-18,161.508,161.508,0,54.862,7.162,62.024,25.614,15.038,59.56,-0.728,161.508,0,7684,0
25-Nov-18,158.888,158.888,0,54.369,5.845,60.214,22.556,14.997,61.849,-0.728,158.888,0,7571,0
26-Nov-18,160.515,160.515,0,52.793,5.723,58.516,19.642,15.268,67.836,-0.747,160.515,0,7753,0
